name,ttm,08/31/2024,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018
MarketCap,"3,742,043,413","3,163,291,627","3,592,296,829","3,039,849,644","3,411,850,087","2,376,992,233","2,424,631,966","1,270,902,150"
EnterpriseValue,"4,012,492,413","3,192,273,627","3,890,930,829","3,386,001,644","3,822,113,087","2,915,878,233","2,368,097,966","1,374,289,150"
PeRatio,"26.841","21.786","28.635","31.495",,"82.833","46.297",
ForwardPeRatio,"19.084","16.529","23.866","22.422","29.326","28.409","46.948","32.154"
PegRatio,,,,"1.464","2.464","2.021",,
PsRatio,"2.818","2.505","3.048","2.636","3.598","3.224","4.965",
PbRatio,"2.166","1.868","2.347","2.115","2.92","1.955","2.923","1.925"
EnterprisesValueRevenueRatio,"3.014","2.502","3.252","2.933","3.948","3.975","4.809","3.139"
EnterprisesValueEBITDARatio,"16.714","12.99","17.741","17.847","86.257","34.799","27.057","33.068"
