name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"2,845,564,321","3,065,999,291","2,578,597,915","4,532,558,606","4,849,693,833","2,134,760,701","1,152,717,138","1,242,848,749","873,815,070","700,240,608","375,346,289","221,865,260"
EnterpriseValue,,,,,,,"2,650,485,138","2,549,078,749","1,717,242,070","1,440,717,608","739,071,289","469,273,260"
PeRatio,"17.845","76.611","20.553","47.856","42.858","46.638","29.308","39.443","67.821","99.579",,"21.297"
ForwardPeRatio,"10.449","11.442","12.97","27.701","41.494","22.124","14.104","17.301","13.755","14.97","12.953","13.055"
PegRatio,"0.871","0.954","1.08","3.458","13.819","8.847","4.704","1.385","2.294","1.426",,
PsRatio,"9.571","19.39","11.335","25.204","26.29","20.846","13.698","18.785","18.544","17.549","9.592","11.624"
PbRatio,"1.36","1.493","1.629","3.116","4.441","2.428","1.792","1.909","1.79","2.075","1.747","1.39"
EnterprisesValueRevenueRatio,"10.097",,,,,,"31.299","40.588","40.822","44.748","25.824","32.883"
