name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"11,800,792,331","13,445,670,553","7,592,757,603","15,892,328,178","31,633,601,540","9,591,539,829","6,429,656,353","7,717,577,657","6,608,994,777","4,342,953,438","4,319,871,497","3,220,404,411","940,085,085","631,881,440"
EnterpriseValue,"10,822,792,331","12,080,670,553","5,978,757,603","17,321,322,178","30,164,232,540","9,716,983,829","5,501,635,353","7,417,392,657","6,394,389,777","4,036,194,438","3,953,551,497","2,855,362,411","745,991,085","536,068,440"
PeRatio,,,,,,,,,,,,,"154.167","112.399"
ForwardPeRatio,"35.842","42.017","22.936","48.544",,,"46.948","50","86.957",,"104.167","185.185","45.249","78.125"
PegRatio,,,,,,,"9.382",,,,"1.38","6.211","0.787","1.66"
PsRatio,"5.978","7.015","0.953","3.02","8.443","4.351","4.87","7.356","8.286","7.142","14.375","16.648","7.768","11.166"
PbRatio,"2.568","2.922","1.591","2.702","7.598","2.77","1.931","2.88","2.566","1.738","7.382","5.779","3.354","6.47"
EnterprisesValueRevenueRatio,"5.564","6.211","3.054","8.124","9.032","3.543","4.126","6.888","7.553","6.261","12.131","14.454","6.384","8.116"
EnterprisesValueEBITDARatio,"104.065","116.16","45.99","45.344","251.457","-99.95","-533.414","-160.085","-56.935","-55.561","-495.06","426.811","37.606","65.478"
