name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"3,512,701,886","3,132,847,322","2,416,918,661","1,969,114,758","1,639,734,634","3,451,526,318","3,205,660,318","3,398,808,086","3,494,771,711","2,166,686,339","5,314,046,408","3,582,726,448"
EnterpriseValue,"11,084,701,886","11,156,847,322","10,536,918,661","11,297,114,758","12,120,734,634","13,445,526,318","12,741,660,318","14,769,808,086","15,080,771,711","13,351,686,339","14,399,046,408","11,686,726,448"
PeRatio,"17.644","16.443","11.626",,,"6.649",,"54.875","26.578","16.875","61.293","83.575"
ForwardPeRatio,"18.315","8.244","5.277","12.121","10.493","17.544","16.475","20.877","31.949","4.354","54.645","62.5"
PegRatio,"1.01","0.405",,,,"0.528",,"1.869","0.729","0.751",,
PsRatio,"0.071","0.063","0.042","0.073","0.059","0.164","0.096","0.117","0.358","0.244","0.078","0.083"
PbRatio,"2.269","2.046","1.603","1.456","1.114","1.602","1.835","1.355","1.985","1.206","5.124",
EnterprisesValueRevenueRatio,"0.228","0.229","0.184","0.268","0.52","0.399","0.374","0.563","0.747","0.577","0.331","0.277"
EnterprisesValueEBITDARatio,"3.633","3.657","3.788","5.902","-8","4.116","3.791","7.673","8.702","7.151","6.307","5.393"
