name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,435,888,243","998,389,043","1,180,998,922","2,652,110,722","5,284,449,064","2,642,900,796","1,685,782,897","839,729,416","500,881,374"
EnterpriseValue,"1,673,119,243","1,259,845,043","1,506,123,922","2,761,771,722","5,261,456,064","2,545,922,796","1,676,003,897","842,188,416","515,295,374"
ForwardPeRatio,"23.981","13.967","23.641","666.667","666.667",,,,
PsRatio,"3.378","2.63","2.794","7.298","20.215","13.515","12.143","8.506","6.977"
PbRatio,"4.75","3.348","4.841","6.651","21.484","12.52","35.324","17.848","11.377"
EnterprisesValueRevenueRatio,"3.728","2.807","3.487","7.496","19.405","12.674","11.394","8.071","6.706"
EnterprisesValueEBITDARatio,"92.879","69.937","705.775","-151.264","-128.91","-103.174","-62.819","-96.926","-168.287"
