name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"1,726,682,453","1,846,284,331","5,400,522,440","12,845,075,600","10,694,979,750","14,399,666,180","16,364,530,050","17,830,975,594","13,000,293,883","13,682,008,000","22,501,902,860","18,588,838,450","24,475,740,960","22,974,944,316","14,079,427,829","10,833,643,792","2,736,782,799","4,498,067,374","4,944,664,793","4,346,427,070","4,695,302,658","4,709,159,160","4,200,042,549","4,632,436,036","5,028,854,223","6,629,941,750","6,216,796,845","3,026,902,084","1,848,430,311","1,877,185,328","1,579,101,951","1,319,541,501","1,396,242,269","951,293,249","969,806,545","1,097,129,114","567,602,652"
EnterpriseValue,"19,748,682,453","21,726,284,331","30,782,522,440","42,360,075,600","43,161,979,750","49,890,666,180","52,501,530,050","42,648,975,594","32,578,293,883","33,741,008,000","42,918,902,860","38,904,838,450","44,869,740,960","44,027,944,316","21,234,307,829","18,425,790,792","5,808,217,799","7,484,891,374","7,531,355,793","6,920,622,070","7,547,698,658","7,695,708,160","7,853,225,549","7,723,383,036","8,444,376,223","8,721,741,750","8,830,196,845","5,673,702,084","2,495,830,311","2,495,485,328","2,262,301,951","1,854,541,501","1,820,942,269","1,223,093,249","1,205,906,545","1,337,829,114","741,202,652"
PeRatio,"10.487",,"2.61",,"8.193",,"6.474","28.759","14.071","19.354","28.071",,"31.296","22.545","14.751","14.2","7.677","11.145","14.409","13.107","14.718","13.706","22.09","13.61","21.536","27.868","27.439","11.86","14.427","15.338","19.281","19.729","23.094","25.71","31.106","42.66","21.442"
ForwardPeRatio,,,"6.959","8.425","6.398","9.709",,"12.837","10.571","11.124","17.544","12.005","15.823","14.577","14.347",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"54.575",,,,"42.665","1.497",,,,,"8.041","2.941","1.617","10.051","5.373",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.115","0.122","0.286","0.679","0.483","0.625","0.675","0.544","0.729","0.791","1.253","1.072","1.325","1.364","1.976","1.449","1.081","1.765","2.244","1.839","2.094","1.983","2.129","2.204","2.909","3.996","4.18","3.361","2.477","3.099","3.208","3.142","3.943","3.413","3.876","5.381","2.163"
PbRatio,"4.141","0.832","0.416","1.149","0.781","1.053","0.718","1.376","0.936","0.96","1.368","1.112","1.269","1.047","1.459","1.144","0.865","1.322","1.499","1.225","1.38","1.357","1.364","1.989","2.546","3.603","4.081","2.342","1.816","2.187","2.576","2.571","3.627","2.977","3.457","4.366","3.923"
EnterprisesValueRevenueRatio,"1.357","1.492","1.761","2.152","2.084","2.325","2.325","2.416","1.865","1.885","2.38","2.15","2.442","2.868","3.015","3.704","2.234","2.818","3.077","2.791","3.135","3.25","3.982","4.599","6.022","5.202","5.599","6.294","3.329","3.87","4.188","4.281","5.104","4.353","4.847","6.275","4.028"
EnterprisesValueEBITDARatio,"-3.241","-3.565","8.598","5.14","7.713","23.94","9.156","7.159","5.209","4.95","6.266","6.417","6.106","7.282","6.051","8.532","4.512","5.631","6.334","5.456","6.015","6.137","7.956","9.279","11.911","10.178","10.923","13.281","7.025","7.882","8.287","8.789","10.094","9.238","10.653","13.778","8.609"
