name,ttm,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013
MarketCap,"26,443,830,604","15,786,131,206","19,832,736,126","26,688,790,390","24,498,094,702","18,622,045,482","13,193,680,311","7,936,626,170","6,004,030,146","6,263,221,554","8,943,145,717","3,326,334,736"
EnterpriseValue,"27,701,849,604","18,100,568,206","21,526,260,126","27,309,825,390","24,617,200,702","17,565,492,482","12,135,291,311","6,909,627,170","5,055,499,146","5,466,833,554","8,913,835,717","3,297,024,736"
PeRatio,"103.224"
ForwardPeRatio,"23.753","38.314",,,"67.114","78.125","107.527","108.696","147.059","454.546","909.091",
PegRatio,"1.808","1.275",,,"1.976","1.979","3.589","3.605","2.892","18.414","37.853",
PsRatio,"6.527","4.669","7.991","11.474","10.631","11.243","11.035","8.831","9.751","14.877","29.563","11.375"
PbRatio,"35.706",,"111.603","16.73","13.415","13.097","17.097","9.748","7.241","7.997","35.761","14.826"
EnterprisesValueRevenueRatio,"6.571","4.954","8.051","12.25","10.436","9.742","9.27","7.323","7.563","12.125","29.455","16.573"
EnterprisesValueEBITDARatio,"64.671","-150.895","-20.559","-39.909","-146.757","-104.062","-87.225","-23.144","-18.833","-26.888","-124.469","-189.932"
