name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,912,926,180","1,291,134,585","734,838,782","1,471,250,750"
EnterpriseValue,"1,878,769,180","1,214,043,585","631,954,782","1,237,107,750"
ForwardPeRatio,"212.766",,,
PsRatio,"4.485","3.259","2.197","6.454"
PbRatio,"3.445","2.238","1.283","2.066"
EnterprisesValueRevenueRatio,"4.062","3.104","1.977","5.48"
EnterprisesValueEBITDARatio,"152.658","215.103","-5.579","-2.283"
