name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"12,202,187,394","13,148,142,892","12,022,770,923","16,273,235,623","11,546,132,780","12,817,286,592","8,734,028,478","7,819,227,128","6,150,477,810","5,617,151,843","4,324,002,607","3,018,454,517","2,799,038,914","2,720,780,806","1,732,283,703","1,531,802,100","960,968,711","1,111,996,771","1,302,436,528","1,036,670,042","820,004,614","849,510,052","654,622,701","672,960,725","610,878,765","554,652,469","662,089,271","668,817,000","580,134,000","426,877,500","485,486,625","437,955,000"
EnterpriseValue,"15,716,557,394","16,612,118,892","15,315,790,923","19,357,250,623","13,932,697,780","15,156,504,592","10,916,420,478","9,922,970,128","8,309,828,810","7,820,146,843","6,556,944,607","5,297,380,517","5,167,908,914","4,885,516,806","3,080,277,703","2,925,133,100","2,578,059,711","2,761,034,771","1,402,753,528","1,208,514,042","2,467,750,614","1,600,066,052","1,407,585,701","1,380,495,725","1,350,474,765","1,273,273,469","1,399,323,271","1,163,158,000","832,929,000","625,477,500","653,286,625","408,755,000"
PeRatio,"38.716","44.646","43.356","61.301","52.8","46.309","41.687","42.593","38.002","45.047","38.185","45.861","50.977","78.459","44.744","47.168","51.838","50.744",,"83.962","210.294","48.269","19.24","20.946","20.567","22.306","22.378","23.276","23.724","25.735","24.537","31.159"
ForwardPeRatio,"36.101","38.911","40.161","59.524",,,,,,,"44.053","30.675","61.35","39.526","36.364",,"38.76",,,,,,,,,,,,,,,
PegRatio,"3.75","4.047",,,,,,,,,"8.777","6.116","12.197","6.437","5.058",,,,,,,,,,,,,,,,,
PsRatio,"9.106","9.491","9.106","13.994","11.43","13.432","9.643","9.237","7.9","7.68","6.287","4.566","4.411","4.682","3.356","2.795","2.139","3.36","3.958","3.491","3.07","3.943","3.121","3.732","4.257","3.534","4.112","6.288","5.465","4.391","7.149","7.716"
PbRatio,"8.541","9.216","8.308","13.041","9.4","10.272","7.807","8.286","7.127","7.149","5.59","4.005","3.871","3.913","7.63","7.01","12.21","15.675","27.766","22.573","25.751","146.518","3.686","3.842","3.567","2.624","2.133","2.384","2.249","1.614","1.774","2.143"
EnterprisesValueRevenueRatio,"11.192","11.83","11.139","15.43","12.579","14.852","11.274","10.881","9.705","9.687","8.612","7.427","7.721","8.653","6.074","5.813","5.561","4.479","3.398","3.131","7.362","6.167","5.614","6.607","6.286","5.921","7.182","9.418","7.918","6.369","9.537","9.732"
EnterprisesValueEBITDARatio,"23.79","25.146","24.606","33.598","27.757","27.352","23.223","22.764","20.216","20.949","17.884","17.187","15.27","19.147","13.771","12.916","12.297","9.069","3.976","4.607","8.284","7.061","6.509","4.15","10.864","10.097","12.192","5.56","4.64","3.757","5.686","5.693"
