name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"52,071,146,967","46,695,215,137","34,174,822,308","43,535,406,493","30,884,763,979","30,942,240,213","21,167,780,902","25,551,320,720","26,922,102,843","21,131,608,871","25,688,836,575","21,907,691,840"
EnterpriseValue,"61,391,146,967","55,520,215,137","42,409,822,308","51,913,406,493","38,923,763,979","39,032,240,213","28,120,780,902","31,494,320,720","36,464,102,843","31,319,608,871","37,209,836,575","34,454,691,840"
PeRatio,"47.691","36.786","32.906","1,199.923",,"35.098","15.85","67.115","17.436","28.158","47.484","66.527"
ForwardPeRatio,"29.24","26.042","21.186","34.13","43.668","25","22.936","33.445","24.938","22.075","30.769","29.674"
PegRatio,"1.38","1.288","0.575","0.246","3.811","1.315","2.922","0.545",,,"1.538",
PsRatio,"5.326","4.833","4.325","9.085","5.389","3.477","2.305","2.021","2.323","1.881","2.49","2.323"
PbRatio,,,,,,,"36.878","17.518","4.124","4.053","5.363","5.509"
EnterprisesValueRevenueRatio,"5.998","5.425","4.834","8.969","9.037","4.13","3.158","3.873","5.545","4.391","3.543","3.539"
EnterprisesValueEBITDARatio,"26.657","24.108","18.351","45.339","-237.34","19.477","15.852","21.871","23.571","19.55","15.549","17.936"
