name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"190,622,801,220","193,233,983,503","174,181,578,760","144,883,802,722","167,457,499,454","67,198,521,468","54,079,969,964","52,838,039,863","47,389,127,321","32,015,464,487","21,753,204,164","26,975,236,606","3,623,056,801","3,144,414,959","4,484,671,110","2,691,186,929","5,200,070,772","6,770,701,144"
EnterpriseValue,"298,573,801,220","302,101,983,503","281,457,578,760","248,262,802,722","263,473,499,454","94,516,521,468","69,091,969,964","68,419,039,863","66,816,127,321","48,466,464,487","35,928,204,164","34,054,236,606","5,785,367,801","5,747,524,959","7,092,561,110","5,182,148,929","7,577,114,772","8,302,670,144"
PeRatio,"23.176","24.896","114.754","43.602","50.887","20.159","11.121","24.906","36.399","65.2","141.789","2.113","9.29","14.23","23.389","15.571","35.357","69.464"
ForwardPeRatio,"17.857","15.798","19.268","32.68","35.842","15.361","15.723","20.704","30.303","17.857","27.1","47.847","10.299","9.747","13.038",,,
PegRatio,"0.813","0.288","0.471","1.134","1.803","0.822","0.657","0.776","0.79","3.574","0.348","4.299","0.684","0.572","0.629",,,
PsRatio,"2.454","2.477","2.198","1.825","2.38","1.516","1.286","1.377","1.353","1.005","0.443","1.131","0.711","0.673","1.105","0.78","1.918","2.578"
PbRatio,"2.946","2.963","2.463","2.117","2.597","2.42","2.22","2.692","2.662","1.97","1.498","2.173","1.079","1.113","1.765","1.176","2.556","3.662"
EnterprisesValueRevenueRatio,"3.801","3.846","3.537","3.099","3.852","2.1","1.595","1.685","1.782","1.493","1.215","1.395","0.293","0.279","1.743","1.489","2.754","3.714"
EnterprisesValueEBITDARatio,"10.996","11.126","13.96","10.758","12.927","7.651","5.875","6.326","6.487","6.767","5.817","6.948","-1.844","-4.483","6.919","5.683","10.61","13.007"
