name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"10,704,951,027","16,823,421,768","53,606,598,851","74,403,529,771","4,279,180,093","6,693,589,833"
EnterpriseValue,"8,612,222,416","14,266,673,983","49,825,858,982","72,534,166,969","5,604,981,316","6,233,217,698"
ForwardPeRatio,,,"400",,,
PsRatio,"1.1","2.739","9.384","27.67","4.569","977.56"
PbRatio,"2.932","4.007","13.993","60.594",,"9.385"
EnterprisesValueRevenueRatio,"0.155","0.29","1.379","4.461","0.716","1.259"
EnterprisesValueEBITDARatio,"-0.429","-1.419","-50.566","-21.808","-0.597","-0.691"
