name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"7,281,747,224","5,975,665,485","3,787,100,398","1,261,630,756","1,356,972,226"
EnterpriseValue,"6,230,744,224","4,723,790,485","3,444,656,398","984,220,756","1,298,157,226"
PbRatio,"5.87","4.26","10.605","4.124","3.727"
EnterprisesValueEBITDARatio,"-15.891","-12.048","-16.075","-10.187","-14.785"
