name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"31,912,903,731","35,976,169,442","26,970,258,248","29,373,553,798","13,479,609,247","10,027,802,748","6,832,403,087","8,881,957,515","5,320,445,353","4,037,990,089","4,397,433,172","3,627,662,373","3,164,211,632","3,472,205,447","4,315,328,868","3,768,381,162","1,396,790,835","2,598,427,868","2,167,665,200","1,717,825,369","1,156,750,041","1,408,103,306","241,722,663","361,532,923","906,918,783"
EnterpriseValue,"32,789,703,731","36,777,769,442","27,731,858,248","31,097,853,798","16,064,809,247","12,714,502,748","8,596,303,087","10,923,657,515","8,076,245,353","4,888,090,089","5,086,133,172","3,982,462,373","3,544,411,632","3,871,505,447","4,580,828,868","4,130,681,162","2,107,390,835","3,483,227,868","2,905,165,200","2,583,025,369","2,122,850,041","2,524,403,306","1,462,522,663","1,670,232,923","1,978,918,783"
PeRatio,"15.272","16.841","16.2","44.392","66.796","32.079","7.241","22.761","42.533","28","21.104",,,"30.88","15.2","63",,"11.1","12.41",,,,,,
ForwardPeRatio,"17.794","17.271","13.774","21.834","24.814","15.244","8.688","12.24","10.46","10.537","10.504","12.595","12.903","12.092","10.965","33.445",,,,,,,,,
PegRatio,"1.448","1.656","0.875","0.582","2.588","1.931",,,,,"0.875","1.05","1.075","4.029","0.731",,,,,,,,,,
PsRatio,"4.043","4.497","3.461","4.717","2.609","1.807","1.261","1.646","1.528","1.207","1.494","1.349","1.102","1.08","1.898","2.184","0.627","1.708","1.747","1.264","0.888","1.136","0.222","0.29",
PbRatio,"4.101","4.759","4.763","7.123","3.937","3.119","2.149","4.024","3.089","2.591","2.677","2.469","2.325","2.32","3.159","3.826","2.098","163.423",,,,,,,"2.88"
EnterprisesValueRevenueRatio,"3.973","4.456","3.331","4.614","3.057","2.304","1.462","1.971","2.067","1.398","1.609","1.431","1.224","1.125","1.98","2.335","1.026","2.224","1.897","2.049","1.676","2.361","1.337","1.365","0.954"
EnterprisesValueEBITDARatio,"10.183","11.421","9.217","16.498","16.56","12.49","6.176","9.332","11.705","7.795","10.279","9.473","15.908","11.519","8.578","14.185","-9.756","9.097","7.368","9.51","7.612","11.569","6.938","16.504","4.261"
