name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"8,320,582,194","7,128,050,447","6,964,736,821","7,638,996,137","8,964,489,377","6,675,789,643","2,639,785,817","1,456,824,003","655,776,000","460,349,393"
EnterpriseValue,"8,588,656,979","7,360,890,126","6,574,010,794","6,783,052,948","7,861,809,911","5,979,343,269","2,284,795,781","1,210,552,540","635,235,390","439,106,574"
PsRatio,"28.326","42.055","194.428","1,876.394","747.386","261.755","6,301.468","469.402","86.951","46.957"
PbRatio,,,"14.502","6.791","7.659","9.017","7.586","6.139","8.343","3.197"
EnterprisesValueRevenueRatio,"32.201","27.598","128.464","872.082","1,130.708","447.054","215.934","791.211","137.915","54.09"
EnterprisesValueEBITDARatio,"-20.888","-17.902","-12.423","-18.602","-19.278","-28.427","-17.645","-9.799","-9.335","-13.302"
