name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998
MarketCap,"15,087,413,657","12,002,662,393","7,697,813,680","8,073,216,356","9,015,312,000","4,845,175,000","10,195,694,734","9,088,191,589","6,710,194,778","8,087,258,294","11,348,450,000","14,274,491,000","15,359,169,302","16,097,800,254","11,893,487,185","8,388,336,755","4,187,009,391","5,799,855,000","9,163,815,279","6,388,294,000","4,000,996,054","3,449,678,809","2,260,738,082","2,875,045,084","2,672,392,910","1,820,771,391","1,983,107,625","3,008,825,292"
EnterpriseValue,"16,065,613,657","12,841,362,393","8,822,713,680","8,524,916,356","9,935,512,000","5,757,575,000","9,059,294,734","7,899,191,589","6,192,194,778","7,772,258,294","10,617,450,000","13,417,491,000","14,320,969,302","15,161,300,254","11,178,887,185","7,561,436,755","3,773,509,391","5,926,455,000","8,805,815,279","6,382,994,000","3,941,471,054","3,383,546,809","2,266,569,082","2,952,429,084","2,928,701,910","2,085,038,391","2,098,307,625","2,950,325,292"
PeRatio,"23.161","21.288","15.639","17.007",,"7.816","24.239",,"46.375","17.407","16.135","19.843","22.219","25.339","21.504","17.979","10.536","14.609","24.418","21.118","21.202","20.284","13.011","16.692","62.5","12.542","21.841","25.053"
ForwardPeRatio,"18.657","17.153","12.484","12.285","17.889","7.843","17.182","18.182","15.773","14.599","17.241","16.234","17.668","20.877","18.904",,"11.416",,,,,,,,,,,
PegRatio,"2.007","1.351","1.698","0.272","5.014","0.958","3.71","3.733","5.074","1.367","2.425","1.303","1.467","1.491","2.014",,"0.728",,,,,,,,,,,
PsRatio,"2.343","1.908","1.273","1.416","2.072","0.82","1.685","1.472","0.984","1.125","1.554","2.062","2.304","2.521","2.156","1.73","0.853","1.257","2.244","1.734","1.221","1.306","0.932","1.265","1.248","0.95","1.155","2.514"
PbRatio,"6.178","4.621","3.119","2.965","3.349","1.554","3.02","2.667","1.859","2.126","2.785","3.539","4.083","4.578","3.599","2.692","1.531","2.427","3.974","3.117","2.388","2.426","1.87","3.035","3.496","2.357","3.01","5.149"
EnterprisesValueRevenueRatio,"2.384","1.944","1.373","1.425","2.264","0.901","1.43","1.27","0.89","1.048","1.397","1.857","2.068","2.275","1.975","1.519","0.752","1.214","2.079","1.704","1.192","1.277","0.929","1.301","1.363","1.07","1.225","2.006"
EnterprisesValueEBITDARatio,"14.435","13.063","9.359","8.738","44.896","6.144","10.303","15.596","11.077","7.899","7.965","10.175","10.975","12.237","10.772","8.47","4.726","6.934","11.035","9.781","9.716","8.986","5.941","6.586","9.95","6.448","8.502","12.991"
