name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006
MarketCap,"3,484,374,717","3,390,129,589","1,984,235,569","1,600,519,297","2,404,081,690","1,642,292,752","1,769,874,453","1,820,529,667","2,029,928,729","2,029,247,790","1,229,413,462","1,322,818,355","1,264,292,057","768,324,008","386,368,157","467,219,591","842,774,060","1,036,445,091","1,423,562,270","1,674,231,781"
EnterpriseValue,"3,651,974,717","3,624,829,589","2,316,835,569","1,920,119,297","2,647,681,690","1,947,192,752","2,075,374,453","1,934,329,667","2,157,928,729","2,366,947,790","1,665,213,462","1,772,718,355","1,795,992,057","1,337,424,008","1,003,468,157","1,075,719,591","1,521,474,060","1,948,045,091","2,508,562,270","2,738,531,781"
PeRatio,"30.081","27.468","26.417","18.673","31.061","19.241","37.467","17.984","28.444","33.919","36.476","29.571","53.267",,,,,"24.944","26.362",
ForwardPeRatio,"19.342","19.724","18.382","14.771","21.142","16.75","16.181","18.868","23.697","20.921","14.327","18.149","23.641","38.61","46.512",,,,,
PegRatio,"1.29","1.315","1.531","1.231","1.762","1.676","1.078","1.258","1.896","1.394","1.147","1.126","2.367","3.858","5.474",,,,,
PsRatio,"2.657","2.681","1.523","1.345","2.238","1.708","1.874","2.068","1.806","1.784","1.065","1.157","1.147","0.557","0.288","0.348","0.447","0.558","0.791",
PbRatio,"4.301","4.283","2.767","2.274","3.519","2.694","3.133","3.373","4.401","5.161","3.633","3.848","4.853","2.89","1.014","1.153","1.932","0.78","1.122","1.407"
EnterprisesValueRevenueRatio,"2.778","2.859","1.774","1.585","2.45","2.016","2.172","2.177","1.872","2.062","1.419","1.532","1.62","0.974","0.749","0.804","1.066","1.048","1.326","1.416"
EnterprisesValueEBITDARatio,"14.602","14.826","13.201","10.058","13.928","10.173","15.006","12.561","11.639","13.85","12.663","10.422","12.657","15.408","11.326","20.451","-1.587","7.565","7.655","10.291"
