name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"4,170,054,151","2,080,616,982","1,008,601,312","2,997,220,524","6,814,996,148","3,499,078,845","1,092,227,847","581,061,736","432,297,464","374,788,398","265,613,979","210,251,559","17,923,641","78,993,500","88,365,960"
EnterpriseValue,"3,966,052,151","1,798,722,982","728,545,312","2,493,119,524","6,111,759,148","3,151,595,845","832,233,847","417,689,736","253,023,464","264,642,398","272,095,229","216,732,809","24,404,891","80,663,817","87,068,491"
PeRatio,,,,,,,,,,,,"3.903",,,
PsRatio,"2,952.486","2,441.211",,,,,,,,,,,,,
PbRatio,"7.133","3.087","3.048","4.292","9.574","9.855","4.298","3.538","2.415","3.427","16.438",,,,"138.486"
EnterprisesValueRevenueRatio,"3,335.62","1,512.803",,,,,,,,,,,,,
EnterprisesValueEBITDARatio,"-9.279","-4.208","-1.929","-7.584","-24.136","-15.857","-6.537","-4.544","-4.805","-9.852","-22.764","-9.576","-27.687","-3.927","-115.046"
