name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"2,652,655,219","2,830,526,374","1,658,370,507","1,958,597,177","2,235,134,145","1,578,880,133","2,916,345,716","2,673,201,440","2,975,533,890","2,392,684,997","2,114,302,986","2,003,519,793","2,119,382,996","1,774,194,021","1,388,359,463","1,718,749,896","1,892,497,031","1,622,055,476","2,307,271,849","1,959,883,210","1,961,215,112","1,986,667,653","1,800,689,215","1,417,863,829","1,449,475,491","1,185,754,327","1,257,538,090","1,286,157,960","1,365,769,120","962,198,319","898,657,855","812,720,406","1,022,591,772","775,855,368","534,134,265","328,081,751","295,441,045","379,912,303","346,246,580","272,482,911","165,388,781"
PeRatio,"13.04","13.94","6.295","9.894","16.033","8.48","14.393","13.913","17.711","15.246","13.957","13.051","15.206","13.435","12.74","14.552","36.652","25.986","16.942","13.852","13.509","15.211","12.222","9.917","13.641","11.148","11.311","11.793","13.406","12.566","11.676","8.812","11.038","10.488","7.773","4.655","6.221","6.97","7.14","7.771","6.722"
ForwardPeRatio,,,,,,,"13.699","12.077","16.42","14.43","13.793","12.563","12.739","12.438","9.506",,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.208","1.642",,"1.379","1.787","1.687","1.199","1.141",,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.355","3.437","2.228","3.155","4.734","2.863","5.589","5.372","6.377","5.224","4.947","4.866","5.529","4.208","3.206","3.346","3.98","4.875","8.439","7.372","7.19","8.032","6.585","5.099","6.849","5.659","5.782","6.019","6.749","5.579","5.713","4.641","6.011","5.969","4.437","2.841",,,,,
PbRatio,"0.982","1.065","0.792","1.02","1.16","0.793","1.449","1.333","1.452","1.219","1.079","1.006","1.102","0.915","0.728","0.934","1.084","1.217","1.781","1.607","1.652","1.774","1.706","1.476","1.745","1.619","1.677","1.676","1.903","1.666","1.549","1.486","2.103","1.829","1.45","1.061","1.114",,,,
EnterprisesValueRevenueRatio,"8.688","10.14","7.587","6.324","8.288","7.744","10.045","9.816","11.073","9.437","8.578","9.159","10.261","10.603","9.372","8.251","10.568","14.437","17.943","15.57","11.826","12.76","12.775","10.934","17.128","12.055","12.116","12.034","14.229","16.115","7.779","10.043","8.383","8.256","6.497","4.897",,,,,
