name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"34,257,784,259","19,250,206,523","30,336,308,444","26,080,890,988"
EnterpriseValue,"21,797,309,537","13,504,102,663","24,250,769,153","23,561,281,909"
PeRatio,"22.116"
ForwardPeRatio,"24.213","109.89","172.414","1,000"
PegRatio,"1.143"
PsRatio,"2.097","3.591","12.124","84.786"
PbRatio,"4.091","3.166","4.845","8.381"
EnterprisesValueRevenueRatio,"0.176","0.298","0.898","2.492"
EnterprisesValueEBITDARatio,"2.068","-16.092","48.421","118.378"
