name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"5,935,154,642","5,636,647,760","6,291,682,486","6,594,000,000","6,299,388,000"
EnterpriseValue,"7,710,154,642","7,553,647,760","8,405,682,486","8,687,000,000","8,344,388,000"
PeRatio,"19.891","20.969","24.777","19.873","18.473"
ForwardPeRatio,"17.544","17.212","19.724","18.083","15.083"
PsRatio,"1.579","1.468","1.677","1.925","1.962"
PbRatio,"2.993","2.979","3.502","3.888","4.062"
EnterprisesValueRevenueRatio,"2.053","2.011","2.202","2.443","2.557"
EnterprisesValueEBITDARatio,"11.664","11.428","15.771","14.901","12.253"
