name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2014,12/31/2010
MarketCap,"1,145,823,957","1,026,498,498","1,234,511,174","937,950,699","1,233,493,804","286,468,233","138,235,695","181,893,357","30,560,751","221,298","1,779,415"
EnterpriseValue,"1,140,449,957","1,033,015,498","1,314,785,174","1,048,100,699","1,213,335,804","291,601,938","125,683,889","170,224,553","28,234,126","226,416","1,280,128"
PeRatio,"50.75","20.313","50.5",,,,,,,,
ForwardPeRatio,"27.548","18.832","18.868","19.084",,,,,,,
PsRatio,"4.786","4.675","7.882",,,,,,,,
PbRatio,"2.824","2.238","3.302","5.01","7.766","2.446","0.907","2.308",,,
EnterprisesValueRevenueRatio,"4.881","4.421","6.804","254.147",,,,,,,
EnterprisesValueEBITDARatio,"23.737","21.501","12.889","-42.416","-51.794","-14.007","-5.851","-12.007","-13.14","-2.657","-4.52"
