name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016
MarketCap,"21,058,596,542","12,635,753,071","8,756,828,219","7,680,698,784","6,310,118,175","4,634,683,063","4,361,514,840","2,608,170,280","989,496,990","374,037,500"
EnterpriseValue,"19,705,089,542","11,556,959,071","8,043,803,219","7,230,284,784","6,012,404,175","3,989,979,063","3,661,065,840","2,056,794,280","471,250,990","-199,269,500"
PeRatio,"165.513","177.974","523.289",,,,,,,
ForwardPeRatio,"37.736","26.954","20.534","45.045","94.34","44.643","42.194","500",,
PegRatio,"1.884",,,,"4.72","2.236","2.107",,,
PsRatio,"7.472","4.881","3.236","3.776","3.65","2.804","3.182","4.575","3.491","6.944"
PbRatio,"14.929","11.002","10.418","10.602","8.759","5.958","6.21","9.694","4.864","4.244"
EnterprisesValueRevenueRatio,"6.402","4.054","3.033","3.661","3.593","2.536","2.87","2.254","0.725","5.339"
EnterprisesValueEBITDARatio,"65.105","50.824","57.62","-834.135","-35.636","-51.778","-43.183","-21.828","-3.341","1.12"
