name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"11,800,792,331","13,445,670,553","7,592,757,603","15,892,328,178","31,633,601,540","9,591,539,829","6,429,656,353","7,717,577,657","6,608,994,777","4,342,953,438"
EnterpriseValue,"10,822,792,331","12,080,670,553","5,978,757,603","17,321,322,178","30,164,232,540","9,716,983,829","5,501,635,353","7,417,392,657","6,394,389,777","4,036,194,438"
ForwardPeRatio,"36.496","42.919","23.697","50",,,"47.17","50.251","86.957",
PegRatio,,,,,,,"9.427",,,
PsRatio,"6.103","7.156","0.984","3.099","8.061","4.37","4.893","7.389","8.291","6.44"
PbRatio,"2.621","2.981","1.642","2.773","7.255","2.782","1.94","2.893","2.568","1.567"
EnterprisesValueRevenueRatio,"5.564","6.211","3.054","8.124","9.032","3.543","4.126","6.888","7.553","6.261"
EnterprisesValueEBITDARatio,"104.065","116.16","45.99","45.344","251.457","-99.95","-533.414","-160.085","-56.935","-55.561"
