name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"9,591,405,419","9,399,291,714","12,460,413,990","22,450,190,953","17,352,674,328","11,071,083,581","6,908,908,073","7,101,594,475","5,389,234,948","4,066,025,975","3,504,372,223","3,557,576,610","2,986,962,394","2,697,020,558","2,896,223,222","2,662,331,970","2,055,409,923","2,785,734,068","2,187,128,151","1,716,259,804","1,482,102,775","1,479,258,106","977,151,934","800,278,352","396,804,470","291,688,720","261,714,138","324,500,020","372,060,960","347,537,817","225,174,461","80,266,666","136,098,083","155,855,411","145,262,785","123,103,999","129,233,999","115,402,590","129,996,753","108,133,149"
EnterpriseValue,"9,389,706,419","9,045,769,714","11,989,244,990","21,338,272,953","16,843,578,328","10,757,729,581","6,488,913,073","6,820,064,475","5,017,552,948","3,716,054,975","3,239,004,223","3,433,002,610","2,800,053,394","2,519,221,558","2,835,317,222","2,660,568,970","2,267,492,923","3,019,425,068","2,135,073,151","1,792,554,804","1,555,905,775","1,566,874,106","1,062,672,934","951,503,352","613,634,470","535,788,720","303,314,138","363,500,020","374,960,960","379,937,817","277,074,461","155,766,666","227,698,083","247,655,411","214,162,785","177,503,999","178,133,999","164,302,590","159,596,753","127,033,149"
PeRatio,,,,"3.427","4.993","29.438","5.496","302.114","54.739","39.504","43.822","39.874","17.775","14.574","15.759","18.55","23.172","30.387","22.183","21.386","22.857","19.886","14.828","18.19","36.977","24.35","10.66","19.792","13.453","14.86","21.264","28.986","8.715","19.082","13.553","13.333","13.992","14.951","20.536","23.535"
ForwardPeRatio,"30.303","27.624","27.397","49.505","49.261",,,"44.248",,,,"19.96","11.862","14.493","17.271",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.191",,,"3.567","1.058",,,,,,,"2.103","1.248","1.61","2.159",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.687","3.493","4.487","7.658","7.39","4.844","3.059","3.386","2.608","1.987","1.608","1.694","1.454","1.326","1.517","1.504","1.175","1.933","1.791","1.473","1.394","1.512","1.128","0.985","0.529","0.518","0.587","0.759","0.894","0.894","0.656","0.247","0.412","0.504","0.506","0.545","0.508","0.722","0.989","0.989"
PbRatio,"1.1","1.094","1.472","1.475","1.971","2.158","1.412","2.496","1.995","1.676","1.61","1.675","1.484","1.599","1.882","2.108","1.975","2.867","2.787","2.645","2.483","2.984","2.551","2.819","1.735","1.325","1.221","1.65","2.028","2.295","1.793","0.728","1.271","1.716","1.791","1.851","2.58","2.303","3.002","3.616"
EnterprisesValueRevenueRatio,"3.515","3.386","4.278","7.301","6.617","4.654","2.834","3.157","2.426","1.84","1.489","1.61","1.353","1.215","1.471","1.491","1.285","2.067","1.676","1.518","1.427","1.599","1.229","1.164","0.845","0.965","0.677","0.851","0.895","0.958","0.78","0.474","0.689","0.797","0.747","0.751","0.896","1.03","1.261","1.242"
EnterprisesValueEBITDARatio,"-14.341","-13.815","-2.647","3.818","3.317","4.448","9.617","25.305","24.141","12.414","10.669","10.7","6.806","5.998","7.216","7.953","8.335","19.806","9.305","10.168","8.694","8.271","7.69","6.206","5.575","7.041","5.82","7.885","6.59","6.736","5.179","5.769","8.018","7.241","6.172","6.121","6.799","7.642","10.5","11.872"
