name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"4,509,239,378","4,356,511,558","3,167,490,680","3,270,138,825","3,764,480,870"
EnterpriseValue,"5,831,039,378","5,437,811,558","4,255,090,680","3,718,838,825","3,875,080,870"
PeRatio,"50.566","43.988","136.415",,
ForwardPeRatio,"19.194","19.121","27.701","52.91","121.951"
PsRatio,"1.72","2.036","2.294","2.675","4.423"
PbRatio,"6.902","10.886","10.547","10.959","12.143"
EnterprisesValueRevenueRatio,"2.273","2.12","2.134","2.719","5.053"
EnterprisesValueEBITDARatio,"15.923","14.849","15.848","67.248","365.574"
