name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"3,992,198,462","4,668,666,153","4,605,676,318","3,647,187,573","13,699,827,491","15,487,250,536","10,782,486,180"
EnterpriseValue,,"6,094,900,785","6,615,232,246","5,526,795,203","15,484,809,965","16,352,256,824","9,587,670,308"
PeRatio,"15.28","38.123",,,,,"13.075"
ForwardPeRatio,"2.175","9.69","25.707",,,,
PegRatio,"0.128","0.359",,,,,
PsRatio,"0.897","1.023","1.047","0.739","2.824","3.829","3.25"
PbRatio,"2.378","2.957","5.119","3.529","16.841","9.007","3.463"
EnterprisesValueRevenueRatio,"0.166","0.191","0.228","0.181","0.521","0.564","0.384"
EnterprisesValueEBITDARatio,"0.311","0.353","0.461","0.457","1.373","2.081","1.528"
