name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999
MarketCap,"6,689,110,530","6,823,193,792","8,984,578,852","9,552,045,998","12,300,248,836","7,724,406,750","9,944,863,320","11,220,710,490","8,447,471,560","5,176,194,626","4,005,202,012","2,733,378,519","2,408,240,447","1,766,295,096","1,650,210,231","1,360,236,215","1,034,865,270","1,490,926,027","2,080,959,426","1,349,484,268","1,039,697,843","689,437,785","476,916,323","602,892,026","700,668,438","614,539,736","632,402,829"
EnterpriseValue,"9,320,175,530","9,080,578,792","11,142,615,852","11,118,597,998","14,042,924,836","9,881,576,750","11,264,334,320","12,178,099,490","9,483,503,560","5,764,812,626","4,546,062,012","3,258,083,519","2,694,318,447","2,211,007,096","2,017,450,231","1,800,762,215","1,457,527,270","1,885,286,027","2,444,250,426","1,688,918,268","1,521,156,843","1,229,251,785","1,053,193,323","1,192,568,026","1,080,363,438","999,953,736","916,102,829"
PeRatio,"29.483","24.171","32.616","30.597","107.704","47.888","32.957","28.632","42.751","36.874","37.565","64.53","56.286","110.311","36.024","41.626","21.511","15.295","34.327","29.05","45.823",,,"65.962","37.642","40.341","28.614"
ForwardPeRatio,"21.978",,"27.322","28.249","38.314","38.462","31.153","34.13",,,,"47.17","34.364","33.445","32.573",,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"2.426","1.767","1.718","1.717",,,,,,,,,,,,
PsRatio,"2.339","2.405","3.312","3.929","6.884","3.627","4.546","5.725","4.418","3.377","2.98","2.268","2.14","1.745","1.41","1.669","1.074","1.353","2.241","1.585","1.321","0.962","0.676","1.004","0.944","1.119","2.32"
PbRatio,"15.062","6.799","7.052","5.222","6.923","5.432","5.968","6.337","5.358","5.36","4.157","3.013","2.71","2.202","1.863","1.614","1.352","2.046","2.914","2.099","1.853","1.308","0.961","1.189","1.411","1.245","1.291"
EnterprisesValueRevenueRatio,"3.228","3.143","3.86","4.514","7.877","4.638","5.031","6.062","5.05","3.641","3.31","2.646","2.401","2.158","1.718","2.161","1.492","1.636","2.599","2.013","1.97","1.711","1.483","1.938","1.987","1.808","2.772"
EnterprisesValueEBITDARatio,"11.677","11.033","13.177","14.252","26.174","19.262","16.25","19.083","16.437","13.176","13.35","12.102","11.583","11.731","8.899","10.077","6.8","6.988","11.215","8.594","8.698","7.843","8.812","10.03","9.52","8.151","10.554"
