name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,358,317,045","1,890,872,044","2,035,513,078","2,291,979,042"
PeRatio,"489.5",,"13.615","11.792"
ForwardPeRatio,,,"9.001","10.152"
PsRatio,"5.452","6.433","6.834","9.368"
PbRatio,"0.591","0.823","0.803","0.915"
