name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"7,226,390,332","7,621,985,352","5,975,159,468","7,145,457,912","7,306,399,318","8,069,226,674","6,060,264,305","8,892,077,609","7,633,059,622","7,717,725,719","10,250,683,054","9,197,904,756"
EnterpriseValue,"9,644,390,332","10,417,985,352","8,514,159,468","9,052,457,912","9,663,399,318","10,246,226,674","8,453,264,305","12,804,677,609","12,303,459,622","16,290,225,719","17,974,483,054","15,403,804,756"
PeRatio,"13.122","12.04","10.369","4.264","57.657","15.36",,,"490.25","4.794","7.461","308.661"
ForwardPeRatio,"8.34","8.217","7.88","10.081","10.288","9.69","7.386","11.111","10.482","10.858","12.953","12.18"
PsRatio,"1.073","1.138","1.204","1.83","1.07","1.026","0.81","0.941","0.789","0.732","1.007","1.066"
PbRatio,"1.723","2.4","1.46","0.852","0.757","0.765","0.711","0.623","0.502","0.54","0.703","0.72"
EnterprisesValueRevenueRatio,"1.337","1.444","1.465","2.497","1.301","1.412","1.18","1.771","1.4","1.869","1.636","1.759"
