name,ttm,09/30/2023,09/30/2022,09/30/2021
MarketCap,"1,288,824,520","1,041,467,937","2,692,337,231","3,898,035,375"
EnterpriseValue,"2,340,739,520","2,090,367,937","3,513,405,231","4,557,430,375"
PeRatio,"69.85","15.297","18.859","31.17"
ForwardPeRatio,,"14.556",,
PsRatio,"0.903","0.699","1.848","2.952"
EnterprisesValueRevenueRatio,"1.637","1.44","2.249","3.394"
EnterprisesValueEBITDARatio,"18.48","15.334","13.055","20.337"
