name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"4,813,797,966","4,819,054,229","5,706,495,722","4,729,974,210","4,080,914,561","3,443,056,821","2,608,347,057","3,243,860,001","2,817,518,266","3,244,306,856","3,387,700,149","3,045,209,620","2,874,732,789","2,697,172,038","2,502,255,012","2,215,869,353","1,815,016,289","1,960,222,508","1,650,853,628","1,346,037,120","1,140,726,987","787,202,649","449,937,180","467,052,007","159,318,000","234,708,672","507,188,192","613,047,500"
EnterpriseValue,"7,597,640,966","8,722,424,229","9,300,911,722","8,585,234,210","7,334,925,561","5,977,052,821","5,356,657,057","6,150,844,001","4,542,368,266","5,071,917,856","5,208,841,149","4,710,664,620","4,080,440,789","3,987,657,038","3,231,703,012","2,709,529,353","2,536,923,289","2,856,783,508","2,780,505,628","2,252,889,120","1,946,978,987","1,777,682,649","1,348,444,180","1,393,812,007","1,252,210,000","1,115,608,672","1,429,488,192","1,364,547,500"
PeRatio,"15.168","17.404","14.36","14.233","14.598","17.461","7.953","22.35","19.914","19.606","18.741","16.389","19.143","15.771","18.947","13.981","13.898","16.13","17.089","10.912","13.699","18.895","8.338","11.325","3.822","10.133","12.079","12.695"
ForwardPeRatio,"12.407","12.24","12.61","11.198","12.285","13.228","10.526","15.385","15.798","18.018","15.823","13.55","12.422","13.21","13.986","6.734","6.158",,,,,,,,,,,
PegRatio,"2.214","5.146",,,"1.533","2.744","0.908",,"2.046","4.106","3.181","2.378","4.198","1.467","1.554","0.674","0.44",,,,,,,,,,,
PsRatio,"0.825","0.817","0.901","0.873","0.871","0.769","0.603","0.85","0.856","0.866","0.885","0.857","0.809","0.815","0.892","0.726","0.586","0.678","0.636","0.141","0.476","0.343","0.228","0.244","0.086","0.13","0.319","0.425"
PbRatio,"2.548","2.704","3.37","3.247","3.348","3.555","2.86","5.207","3.748","5.134","4.336","4.838","3.815","4.045","4.52","3.231","3.46","3.92","4.818","4.793","5.499","6.516","7.131","30.833",,,,
EnterprisesValueRevenueRatio,"1.269","1.457","1.451","1.512","1.49","1.331","1.204","1.504","1.257","1.347","1.332","1.27","1.137","1.136","1.052","0.884","0.813","0.977","1.042","0.903","0.804","0.769","0.678","0.718","0.667","0.59","0.808","0.903"
EnterprisesValueEBITDARatio,"8.848","10.158","10.774","10.405","10.048","10.592","8.908","11.738","10.259","10.978","10.264","9.618","9.031","7.789","7.718","6.122","6.379","7.168","8.129","6.777","6.047","6.275","5.065","5.584","5.055","4.497","6.127","7.14"
