name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995
MarketCap,"142,444,338,215","150,819,238,265","143,719,309,618","107,470,043,625","72,499,497,940","84,892,546,842","80,001,358,200","57,454,391,415","44,723,271,846","66,616,668,609","108,504,499,755","93,479,602,579","101,338,962,319","150,342,178,937","107,457,913,141","155,919,968,991","140,408,790,491","171,003,471,583","128,436,827,516","51,865,672,708","32,831,060,037","21,691,398,260","35,659,845,274","19,508,473,364","21,254,419,098","18,090,985,675","14,661,719,197","23,832,638,509","24,347,015,027","20,224,549,717"
EnterpriseValue,"154,243,338,215","155,440,238,265","150,040,309,618","120,671,043,625","84,932,497,940","94,545,546,842","95,361,358,200","77,408,391,415","70,569,271,846","92,402,668,609","135,440,499,755","123,695,602,579","122,041,962,319","155,901,178,937","110,473,913,141","160,742,968,991","146,812,790,491","177,363,471,583","135,868,827,516","61,303,672,708","37,432,060,037","27,238,398,260","38,744,845,274","23,307,473,364","25,861,419,098","25,037,985,675","22,524,719,197","31,515,838,509","32,030,215,027","25,225,449,717"
PeRatio,"19.218","8.299","9.07","26.484","13.361","17.503","28.383","38.269",,"7.856","12.555","16.026","7.702","11.083","13.606","25.963","15.483","14.623","12.491","13.125","20.372","23.18","45.324","20.15","22.003",,"47.767","27.78","29.044","22.579"
ForwardPeRatio,"8.591","10.111","6.93","9.737","15.083","11.848","13.889","14.859","30.212","44.053","24.876","16.639","10.695","9.363",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.325","3.946","15.28","0.543",,,,,,,,,,,,,,,,
PsRatio,"2.568","2.51","2.116","3.988","2.75","3.529","3.234","2.787","2.147","1.617","2.693","2.3","2.357","3.654","3.279","3.051","4.014","4.956","4.063","2.841","2.391","2.348","3.307","1.54","1.681","1.325","0.935","1.519","1.589","1.485"
PbRatio,"3.426","3.547","2.801","3.764","2.613","2.902","2.336","1.672","1.362","1.392","2.379","2.293","2.739","4.46","3.554","3.811","6.183","6.112","5.303","3.817","2.902","2.14","2.928","3.364","3.439","2.495","1.533","2.461","2.514","2.374"
EnterprisesValueRevenueRatio,"2.787","2.888","2.305","2.12","2.182","2.135","2.211","2.166","2.47","2.07","2.386","2.297","1.732","2.173","2.092","3.201","2.469","3.736","3.369","2.294","1.636","1.745","2.859","2.877","2.989","1.995","1.698","1.972","2.098","1.986"
EnterprisesValueEBITDARatio,"6.812","5.433","3.755","3.991","4.531","4.213","4.231","4.113","7.712","5.155","4.474","4.43","3.899","4.219","4.439","9.837","5.234","7.958","7.324","5.431","7.097","6.275","8.51","10.055","12.475","-20.34","-22.961","15.299","11.149","9.164"
