name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
MarketCap,"1,099,527,253","1,392,860,041","903,108,854","1,347,822,000","1,902,584,050","976,790,760","1,738,035,250","2,209,390,305","2,572,297,300","3,716,435,280","3,596,985,000","4,233,263,160","4,301,358,000","4,518,156,643","3,055,346,200","2,040,976,000","1,293,010,380","1,561,037,600","1,528,681,050"
EnterpriseValue,"2,589,632,253","2,917,206,041","2,519,260,854","3,078,121,000","3,576,393,050","2,909,826,760","3,290,845,250","3,970,841,305","4,384,923,300","5,409,042,280","5,167,642,000","6,008,649,160","5,938,675,000","5,975,530,643","4,404,980,200","3,544,118,000","2,916,093,380","3,286,534,600","3,304,440,050"
PeRatio,"7.503","9.905","5.587","6.117","7.948","9.147","6.958","9.679","11.939","17.12","15.523","18.369","17.918","21.444","14.561","14.359","13.167","20.476","26.843"
ForwardPeRatio,,,,"5.889","7.326","3.914","6.72","9.108","9.794","13.889","14.389","15.773","13.661","15.106","13.755",,,,
PegRatio,,,,,,,,"3.035","1.632","1.388","1.2","1.396","1.12","0.778","1.147",,,,
PsRatio,"0.309","0.394","0.243","0.366","0.499","0.286","0.464","0.59","0.706","0.985","0.987","1.226","1.308","1.368","0.955","0.707","0.494","0.593","0.622"
PbRatio,"1.749","2.411","1.826","4.555","8.56",,,,,,,,,,,,,,
EnterprisesValueRevenueRatio,"0.697","0.788","0.668","0.801","0.931","0.826","0.849","1.008","1.113","1.373","1.355","1.617","1.65","1.718","1.347","1.215","1.106","1.241","1.332"
EnterprisesValueEBITDARatio,"6.598","7.527","6.465","6.07","6.736","8.011","5.947","7.286","7.448","8.949","8.799","10.236","10.241","10.689","8.668","9.04","8.479","9.669","11.437"
