name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013
MarketCap,"3,260,258,685","2,129,760,528","3,507,623,120","5,227,989,942","3,318,833,411","1,999,263,716","1,227,534,520","1,687,876,545","1,655,437,677","1,271,719,160","1,676,932,551","920,814,871","269,269,337"
EnterpriseValue,"3,039,701,685","1,913,293,528","3,317,911,120","4,782,776,942","2,904,667,411","1,609,152,716","878,917,520","1,273,858,545","1,283,337,677","994,999,160","1,490,404,551","792,763,871","174,449,337"
PeRatio,,,,,,,,"48.462","38.162","14.917","46.092","41.597","14.229"
ForwardPeRatio,"74.627",,"82.645","80","196.078","129.87","88.496","31.546","18.692","12.642","28.409","27.855","12.69"
PegRatio,"4.965",,,"5.339","13.106","8.665","5.892","2.172","1.289",,"1.896",,
PsRatio,"12.678","8.043","9.889","16.669","14.827","8.687","5.127","5.575","5.821","4.256","9.107","6.325","1.974"
PbRatio,"5.882","3.599","5.961","9.878","7.25","4.49","2.986","3.598","3.917","3.86","8.147","6.376","2.641"
EnterprisesValueRevenueRatio,"12.04","7.411","9.631","15.745","13.321","7.229","3.554","4.079","4.414","3.178","7.701","5.315","1.529"
EnterprisesValueEBITDARatio,"-57.064","-14.636","-61.079","-305.882","-59.039","-42.326","-26.474","27.204","25.147","10.56","35.729","29.561","8.954"
