name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015
MarketCap,"1,176,648,196","2,151,324,021","2,098,583,643","1,735,454,773","1,620,781,826","1,350,014,167","1,988,224,847","1,912,634,685","2,298,461,808","1,505,635,778","1,148,715,756"
EnterpriseValue,"4,286,448,196","5,031,824,021","4,864,672,643","3,515,790,773","3,503,899,826","3,203,956,167","2,351,671,847","2,212,316,685","2,561,688,808","1,841,431,778","1,518,745,756"
PeRatio,"14.692","19.05","17.202","73.041",,"15.228","16.98","17.939","27.23","28.336",
ForwardPeRatio,"10.225","12.484",,,,,,"17.271","22.779",,
PsRatio,"0.566","1.137","1.223","1.622","2.013","1.189","1.687","1.83","2.428","1.892","1.616"
PbRatio,"5.193","10.167","5.813","7.039","7.839","9.114","4.675","4.495","5.481","4.711","4.706"
EnterprisesValueRevenueRatio,"1.951","2.319","2.79","3.262","5.254","2.392","1.899","2.002","2.643","2.193","2.136"
EnterprisesValueEBITDARatio,"9.179","10.611","12.882","16.156","-29.976","11.48","8.481","8.367","11.22","10.889","14.426"
