name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"5,307,226,859","5,333,315,546","4,532,809,572","4,431,362,034","5,214,603,431","5,362,341,855","2,625,235,886","3,002,130,055","1,979,985,119","6,314,236,644","7,480,905,001","9,259,111,075","11,208,786,408","9,724,039,471","10,045,201,277","5,453,020,555","7,038,816,035","6,128,848,519","3,982,961,128","2,599,201,663","1,948,882,254","776,381,748","1,475,674,101"
EnterpriseValue,"6,810,920,035","6,495,172,910","5,779,393,042","6,614,377,613","8,132,481,428","8,411,818,446","6,180,638,828","6,911,737,546","4,621,412,822","9,439,896,273","9,586,768,468","14,659,833,997","16,635,088,282","15,592,691,644","14,062,432,723","7,970,523,855","10,570,440,020","9,017,931,322","5,420,619,303","4,141,722,451","3,458,325,371","1,968,531,750","2,586,212,025"
PeRatio,"4.701","8.257","5.848","23.267","11.649","33.085","23.542","10.015","2.232","4.919","4.299","4.449","9.274","7.825","9.689","9.245","10.082",,"72.304","6,073.946","18.516",,
ForwardPeRatio,"4.71","8.11","8.306","9.001",,,,,,,"1.417","2.65","9.149","9.276",,,,,,,,,
PegRatio,,,,,,,,,,,"0.354","0.663","1.286","1.369",,,,,,,,,
PsRatio,"0.686","0.675","0.909","0.93","0.861","0.953","0.432","0.496","0.345","1.091","0.965","1.03","1.602","1.374","1.121","1.647","1.729","5.63","4.655","4.145","4.284","2.575","3.208"
PbRatio,"1.008","1.16","1.156","1.347","1.301","1.365","0.745","0.674","0.538","1.331","1.383","1.456","1.594","1.54","1.755","1.569","1.799","1.614","1.1","0.821","0.728","0.414","0.507"
EnterprisesValueRevenueRatio,"0.19","0.188","0.172","0.262","0.319","0.377","0.285","0.368","0.211","0.482","0.655","1.037","1.342","1.131","1.157","0.583","1.121","1.044","0.721","0.554","0.573","0.404","0.517"
EnterprisesValueEBITDARatio,"0.681","0.836","0.745","1.067","1.196","2.021","1.51","2.139","0.809","1.496","1.69","2.165","3.352","3.169","2.578","2.043","2.764","3.553","1.746","1.218","1.286","1.65","-2.125"
