name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"1,428,975,551","1,669,269,317","1,822,453,943","1,806,948,640","1,090,780,378","1,278,477,326","858,411,383","1,041,377,977","860,490,243","567,485,323","391,394,249","394,590,137","235,418,826","262,693,340","155,743,134","99,326,542","193,959,099","295,395,360","375,958,180","237,206,763","180,899,604","134,658,748","118,722,425","106,612,670","145,160,336","43,410,125"
PeRatio,"7.523","8.133","9.581","13.416","12.35","13.893","12.022","18.657","19.027","17.182","15.911","11.472","9.54","7.4","23.244",,"44.824","17.007","26.274","22.909","22.561","20","24.038",,"33.333","38.021"
ForwardPeRatio,"8.511","9.506","9.149","11.211","11.198","12.18",,"14.104","17.422","14.925","12.484","12.019","7.032","8.772","8.977","17.825",,,,,,,,,,
PegRatio,,,,,,,,"1.568","1.934","1.658","1.387","1.335","1.004","1.253","0.898","1.783","-0.255",,,,,,,,,
PsRatio,"2.599","3.087","3.86","3.794","3.03","4.459","3.862","5.145","5.504","4.169","2.927","2.779","1.582","1.797","1.428","1.205","2.11","3.705","6.123","4.693","4.242","3.231","3.232","3.845","34.368","39.201"
PbRatio,"0.869","1.084","1.327","1.237","1.236","1.512","1.463","1.908","2.262","1.652","1.268","1.421","0.999","1.067","1.033","0.752","1.039","1.706","2.933","2.841","2.487","2.059","2.019","2.054","2.839","1.325"
