name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"838,433,803","727,891,622","761,735,793","3,021,538,430"
EnterpriseValue,"373,918,803","256,196,622","220,708,793","2,985,405,430"
PsRatio,"3.7","3.282","3.475","19.864"
PbRatio,"1.501","1.281","1.228",
EnterprisesValueRevenueRatio,"1.713","1.174","1.037","15.533"
EnterprisesValueEBITDARatio,"-2.246","-1.539","-1.593","-32.939"
