name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"3,680,144,746","4,473,964,603","3,278,214,497","3,466,202,031","3,271,415,688","4,569,188,026","3,321,232,283","5,647,112,069","3,819,350,180","2,024,759,254","4,558,960,159","7,060,630,047","4,379,426,941","2,597,904,489","2,565,042,893","2,361,000,950","1,309,659,210","1,613,174,799","1,993,350,000","1,168,781,250"
EnterpriseValue,"4,505,145,746","5,145,876,603","4,043,908,497","3,879,220,031","3,895,470,688","5,240,214,026","3,758,937,283","6,011,334,069","4,270,596,180","2,675,624,254","4,807,734,159","7,186,978,047","4,934,427,941","3,203,845,489","3,151,980,893","2,854,453,950","1,828,862,210","2,147,683,799","2,411,615,000","1,474,270,250"
PeRatio,"5.856","10.96","9.04",,,"52.213","9.552","15.833",,"10.139","9.889","20.659","13.531","8.823","12.207","9.958","11.106","10.099","18.188","17.063"
ForwardPeRatio,"5.949","7.468","9.497","11.806","111.111","10.707",,"14.389","12.285","10.04","12.739","13.351","9.747",,,,,,,
PegRatio,,,,,,,,,"1.228","1.004","2.546","1.335","0.975",,,,,,,
PsRatio,"1.066","1.303","1.286","3.212","2.479","1.712","1.237","2.32","1.792","0.898","1.716","3.029","1.963","1.724","1.834","1.909","1.022","1.591","2.516","2.923"
PbRatio,"1.589","2.227","2.349","2.855","2.218","2.322","1.484","2.765","2.155","0.96","2.154","3.882","2.85","2.062","2.472","2.728","2.071","3.034","6.089","5.099"
EnterprisesValueRevenueRatio,"1.294","1.498","1.526","3.547","2.942","1.954","1.391","2.45","1.983","1.128","1.794","3.062","2.194","2.138","2.228","2.278","1.419","2.091","3.039","3.687"
EnterprisesValueEBITDARatio,"5.554","7.655","8.208","10.47","-13.055","30.57","8.838","13.625","89.358","10.18","8.533","17.253","10.084","7.777","8.93","8.413","8.345","8.389","12.627","11.424"
