name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"3,126,652,256","3,064,461,068","2,547,314,733","2,238,055,515","2,231,586,097","2,535,027,043","1,509,025,373","1,704,112,795","1,642,815,292","1,308,948,228","1,037,226,511","1,125,297,679","804,735,303","651,911,686","483,545,320","238,770,294","138,992,903","406,864,114","554,061,514","201,868,642","256,743,645","237,456,260","187,115,355","211,508,550","136,930,615","139,554,125","193,334,250"
EnterpriseValue,"2,968,152,256","2,899,761,068","2,492,514,733","2,182,355,515","2,195,386,097","2,591,527,043","1,645,825,373","1,873,712,795","1,623,215,292","1,313,848,228","1,056,926,511","1,157,997,679","807,235,303","605,011,686","419,245,320","226,170,294","198,092,903","463,564,114","612,461,514","302,268,642","347,743,645","295,956,260","321,615,355","401,508,550","325,530,615","415,654,125","467,634,250"
PeRatio,"22.613","24.308","19.518","24.482","60.086","25.229","25.311","19.503","18.464","11.58","12.413","17.984","12.059","12.876","6.869","38.808","11.549","14.42","141.061",,"43.354","4.768","3.807","13.333","7.931","3.402","2.861"
ForwardPeRatio,"18.832","19.121","15.748",,,,,,,,,"12.788","8.734","7.547",,,,,,,,,,,,,
PsRatio,"1.614","1.568","1.374","1.627","1.766","1.683","1.054","1.454","1.879","1.271","1.158","1.403","1.059","0.918","0.741","0.417","0.224","0.708","1.194","0.386","0.563","0.535","0.439","0.535","0.353","0.281","0.439"
PbRatio,"2.726","2.716","2.338","2.255","2.41","2.875","1.797","2.3","2.529","2.227","2.267","2.993","2.539","2.077","1.608","1.515","0.606","1.499","1.729","0.623","0.576","0.552","0.516","0.728","0.478","0.445","0.642"
EnterprisesValueRevenueRatio,"1.523","1.488","1.269","1.471","1.84","1.713","1.114","1.434","1.837","1.298","1.1","1.414","1.04","0.781","0.614","0.378","0.309","0.77","1.151","0.535","0.7","0.668","0.712","0.954","0.771","0.804","1.005"
EnterprisesValueEBITDARatio,"14.774","14.434","10.961","12.615","25.09","12.779","8.75","10.036","11.241","6.861","7.37","10.061","7.573","8.832","4.597","5.26","4.101","5.639","9.6","-8.018","4.674","2.135","2.05","1.299","2.344","2.629","2.402"
