name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008
MarketCap,"2,186,569,394","1,952,291,501","2,958,115,877","2,530,008,000","3,100,655,000","2,121,328,000","1,936,176,000","3,258,864,620","2,448,628,320","1,993,320,000","1,636,029,000","1,942,981,000","1,721,573,000","1,138,598,775","1,150,000,000","1,340,073,000","1,260,903,000","1,251,936,000"
EnterpriseValue,"4,021,369,394","3,901,891,501","4,089,915,877","3,556,908,000","3,949,655,000","3,695,528,000","2,196,176,000","3,612,164,620","2,972,428,320","2,582,720,000","2,120,729,000","2,477,881,000","2,391,773,000","1,396,198,775","1,466,000,000","1,645,073,000","1,255,603,000","1,337,236,000"
PeRatio,"36.169",,"13.648","13.021","17.198",,"13.91","47.545","20.13","20.954","14.37","17.959","26.573","10.958","10.76","14.436","12.271","13.53"
ForwardPeRatio,,,,"8.503","11.287",,,,,,,,"12.854","8.636","9.97",,"11.468",
PegRatio,,,,,,,,,,,,,"1.011",,"0.767",,"1.433",
PsRatio,"0.689","0.63","0.899","0.913","1.152","0.864","1.09","1.921","1.578","1.346","0.992","1.198","1.259","1.179","1.291","1.777","1.936","1.858"
PbRatio,"1.537","1.385","1.788","2.245","2.52","2.046","2.478","4.679","3.522","3.199","2.694","3.088","3.359","2.331","2.595","3.603","4.148","4.341"
EnterprisesValueRevenueRatio,"1.264","1.255","1.242","1.207","1.409","1.6","1.223","2.078","1.886","1.72","1.267","1.512","1.751","1.453","1.66","2.196","1.934","1.972"
EnterprisesValueEBITDARatio,"28.704","31.826","7.731","7.381","7.957","19.922","7.83","15.934","11.302","11.494","8.52","10.073","12.373","7.539","7.155","9.185","6.918","7.927"
