name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"15,516,176,251","15,689,801,384","18,128,737,055","26,462,892,829","14,490,007,473","15,064,529,380","10,894,896,351","11,426,332,527","11,118,049,482","6,847,852,332","5,620,989,969","4,545,218,297","2,739,986,770","2,365,888,510","2,213,985,122","1,404,718,718","1,047,586,701","1,096,736,159","1,436,332,249","1,069,346,042","859,716,925","672,661,598","435,665,650","459,005,431","395,009,718","476,481,323","464,582,584","527,815,677","316,152,375","270,690,750","229,488,250"
EnterpriseValue,"20,042,440,251","19,922,176,384","22,608,901,055","30,973,977,829","18,897,203,473","19,514,826,380","15,352,789,351","15,871,324,527","14,524,389,482","10,228,111,332","8,963,237,969","6,224,315,297","4,404,759,770","3,929,523,510","3,668,236,122","2,790,557,718","2,361,278,701","2,344,226,159","2,627,088,249","2,200,717,042","1,934,127,925","1,614,521,598","1,228,842,650","1,226,546,431","1,153,217,718","1,206,696,323","1,210,841,584","1,145,262,677","627,358,375","573,490,750","229,488,250"
PeRatio,"28.225","26.892","28.965","61.512","45.736","57.33","38.589","46.128","34.238","21.217","79.447","34.709","41.242","70.281","113.375","74.111","58.063","67.857","220.154","124.359","196.286",,,"33.718","23.503","24.328","26.078","27.203","23.864","25.515",
ForwardPeRatio,"31.348","30.675","23.585",,,"51.02",,"47.17","44.843","37.313","38.76","27.473","35.461","43.86","69.93",,"54.348",,,,,,,,,,,,,,
PegRatio,,,,,,,,"6.729","6.417","5.339","7.739","5.489","7.096","8.769","9.315",,"10.842",,,,,,,,,,,,,,
PsRatio,"7.218","7.33","9.575","15.688","8.676","9.266","7","7.409","7.113","6.628","5.817","4.957","5.592","5.365","5.047","3.616","2.717","3.084","4.1","3.604","3.179","2.561","1.842","2.022","1.811","1.88","1.976","2.853","2.83","2.692",
PbRatio,"2.538","2.558","3.028","4.469","2.449","2.498","1.752","1.806","3.714","2.274","1.926","4.566","2.982","3.723","4.27","3.262","2.542","2.736","3.342","3.087","2.406","1.862","1.289","1.16","0.895","1.027","0.898","1.144","1.31","1.321",
EnterprisesValueRevenueRatio,"9.329","9.273","11.193","17.42","11.262","11.892","9.77","10.38","12.907","9.809","9.032","9.795","9.256","9.589","9.65","7.372","6.382","6.749","8.059","7.398","7.223","6.938","5.421","5.379","5.192","5.102","5.618","8.233","5.607","6.037","4.473"
EnterprisesValueEBITDARatio,"15.586","15.492","16.8","24.692","19.995","18.651","17.127","16.014","21.388","13.289","15.651","20.281","17.454","19.1","19.175","14.483","12.488","13.005","13.523","12.522","12.336","6.818","4.317","4.343","5.106","3","9.791","4.89","16.716","3.639","2.739"
