name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"10,615,242,847","10,780,016,283","8,194,906,198","8,317,502,721","4,774,520,196","4,072,076,195","3,408,933,830","4,104,004,542","4,415,531,875","3,790,476,814","4,428,314,298","4,255,894,353","2,716,976,550","1,737,154,014","1,604,382,000","1,390,761,240","705,658,421","1,659,049,200","2,226,599,540","1,789,835,367","1,375,431,970","1,305,898,600","484,322,330","602,778,044","147,068,223","190,286,614","180,911,720"
EnterpriseValue,"18,255,542,847","17,727,416,283","14,646,806,198","14,001,102,721","11,833,220,196","12,563,276,195","8,985,833,830","9,915,704,542","9,422,031,875","8,094,276,814","8,010,914,298","7,584,993,353","5,735,724,550","4,081,133,014","3,846,354,000","3,519,642,240","3,265,016,421","4,045,679,200","4,330,473,540","3,426,399,367","3,217,363,970","3,082,446,600","2,050,391,330","1,773,418,044","1,069,585,223","877,823,614","852,711,720"
PeRatio,"10.223","9.515","6.287","8.013","10.74","9.714","4.911","11.206","13.465","11.231","15.528","17.864","14.061","11.391","14.397","16.681",,"12.933","12.672","15.403","11.98","15.121","8.483","19.702","4.343","8.85","14.356"
ForwardPeRatio,"10.741","10.741","7.622","7.831","9.56","9.268","7.189","10.071","12.195","10.06","13.123","13.106","10.56","10.299","12.484",,"10.661",,,,,,,,,,
PegRatio,"2.193",,"1.575","0.469","1.139","1.691","0.897","1.12","1.612","1.257","1.208","1.125","0.666","0.662","0.792",,"0.711",,,,,,,,,,
PsRatio,"0.365","0.378","0.323","0.344","0.233","0.185","0.151","0.197","0.223","0.204","0.263","0.298","0.207","0.152","0.15","0.146","0.061","0.127","0.05","0.164","0.137","0.15","0.069","0.142","0.02","0.059","0.058"
PbRatio,"2.246","2.383","1.971","2.165","1.558","1.543","1.32","1.974","2.521","2.134","2.704","2.947","2.064","1.562","1.534","1.47","0.9","1.167","1.769","1.591","1.279","1.576","0.688","1.169","0.348","0.442","0.529"
EnterprisesValueRevenueRatio,"0.618","0.6","0.527","0.548","0.579","0.542","0.394","0.464","0.468","0.42","0.465","0.524","0.445","0.37","0.387","0.37","0.281","0.316","0.395","0.359","0.384","0.355","0.284","0.313","0.235","0.218","0.255"
EnterprisesValueEBITDARatio,"10.22","9.925","6.944","7.676","12.07","13.809","9.947","12.18","12.835","11.837","12.768","14.584","13.429","11.12","12.014","12.848","-9.474","10.379","12.586","10.796","11.494","11.636","10.356","9.724","6.771","7.112","8.787"
