name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,166,439,395","1,175,927,264","940,391,328","1,782,890,622","1,099,997,433","552,587,697","426,596,415","1,633,870,870","617,121,502"
EnterpriseValue,"4,982,438,395","4,634,351,264","4,007,624,328","4,199,302,622","3,113,009,433","3,241,955,697","2,231,341,415","2,998,580,870","1,863,650,502"
PeRatio,"47.055","101","4.884","6.954","12.96",,"33.735","27.528","2.994"
ForwardPeRatio,"19.084","19.608","5.724",,"8.467","16.667","4.517",,
PsRatio,"0.353","0.305","0.275","0.269","0.379","0.267","0.089","0.331","0.169"
PbRatio,"9.363","7.921","4.56","8.837","17.685","176.433","4.945","8.517",
EnterprisesValueRevenueRatio,"0.8","0.744","0.575","0.607","0.572","0.663","0.466","0.701","0.53"
EnterprisesValueEBITDARatio,"14.811","13.777","6.183","4.874","5.892","41.202","9.021","6.147","6.293"
