name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,093,020,991","1,185,061,863","1,120,009,627","1,000,167,920","519,921,295","446,981,892","237,394,991","386,969,242","495,712,453","149,905,599","318,132,375"
EnterpriseValue,"1,842,520,991","1,838,361,863","1,786,409,627","1,834,867,920","1,330,121,295","1,583,581,892","1,468,594,991","1,354,969,242","1,400,412,453","1,195,805,599","1,465,432,375"
PeRatio,"7.837","12.52","2.241","5.92",,"7.94","2.264","57.778","74.167","5.076","3.628"
ForwardPeRatio,,,,,,,"3.155","7.22","9.268","8.19","4.299"
PsRatio,"0.224","0.238","0.178","0.202","0.145","0.095","0.059","0.12","0.155","0.044","0.089"
PbRatio,"1.207","1.342","1.265","2.375","4.136","3.306","2.386",,,,
EnterprisesValueRevenueRatio,"0.361","0.36","0.282","0.323","0.384","0.352","0.333","0.403","0.49","0.378","0.405"
EnterprisesValueEBITDARatio,"6.334","6.32","2.904","3.699","33.088","5.935","5.464","8.753","8.835","8.427","11.621"
