name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,606,291,948","1,574,430,385","1,087,977,465","1,514,144,166","1,598,989,564","2,539,245,768","2,488,978,207","3,278,497,474","3,130,215,685","2,168,822,457","1,884,433,373","1,462,771,800"
EnterpriseValue,"3,528,656,948","3,520,601,385","3,036,848,465","3,126,181,166","3,218,648,564","3,944,067,768","3,777,917,207","4,423,682,474","4,151,751,685","3,751,842,457","3,429,683,373","2,440,308,800"
PeRatio,"32.633","29.364","56.167",,"932","45.032","39.528","51.325","59.382","69.5","16.449","47.82"
ForwardPeRatio,"98.039","74.627","666.667","74.074","38.76","63.291","59.172","89.286",,,,
PegRatio,,,,,"6.335","7.43","6.863","7.878",,,,
PsRatio,"3.516","3.536","2.599","4.022","4.118","5.654","5.898","8.629","8.225","7.248","3.027","5.234"
PbRatio,"1.63","1.595","1.14","1.457","1.495","2.078","2.071","2.874","2.766","4.198","4.354",
EnterprisesValueRevenueRatio,"4.771","4.76","4.177","5.009","5.283","5.393","5.165","6.235","6.129","5.705","5.398","7.314"
EnterprisesValueEBITDARatio,"9.322","9.301","7.932","11.108","12.821","11.098","10.21","12.492","12.24","11.685","11.96","8.556"
