name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,271,852,510","2,657,027,933","4,461,198,371","7,292,512,725","9,332,914,027","10,489,462,845","13,137,258,104","23,041,149,724","8,853,894,004","4,137,459,105","2,900,090,389"
EnterpriseValue,"1,933,089,510","2,318,782,933","3,940,730,371","6,800,066,725","8,583,351,027","9,800,468,845","12,420,782,104","22,492,795,724","8,374,465,004","3,784,162,105","2,376,054,389"
PeRatio,"6.356","6.479","73.538","20.792","24.545","18.614","24.654","88.427","106.842","177.273",
ForwardPeRatio,"4.419","4.454","8.104","9.718","15.625","16.75","19.268","38.911","39.841","37.879","1,428.571"
PegRatio,"4.848","0.636",,"4.608",,"1.597","0.649","0.714","0.596",,
PsRatio,"1.371","1.495","2.237","3.3","5.646","6.063","8.363","23.64","15.184","9.604","9.655"
PbRatio,"0.63","0.828","1.393","2.271","3.491","4.936","8.336","22.243","12.53","6.938","5.206"
EnterprisesValueRevenueRatio,"1.097","1.33","1.966","3.379","5.219","5.504","7.695","22.827","14.144","8.718","7.91"
EnterprisesValueEBITDARatio,"2.909","10.378","9.018","17.861","16.81","15.559","21.339","69.011","81.218","220.317","1,322.234"
