name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"1,134,481,233","781,422,418","1,234,416,589","2,351,569,830","2,100,452,220","2,341,251,920","2,898,060,000","5,004,936,185","6,241,855,951","6,717,336,740","6,348,543,300","5,402,429,660","3,977,510,880","3,522,118,267","3,225,680,730","3,200,528,450","3,109,957,577","3,299,891,150","2,397,087,291","2,101,677,530","1,442,790,300","1,308,938,400","1,014,053,642","846,680,613","382,059,923","109,375,000","923,037,500"
EnterpriseValue,"1,597,682,233","1,363,625,418","1,948,488,589","2,960,456,830","3,527,984,220","4,262,065,920","4,856,127,000","6,772,015,185","7,967,363,951","8,010,693,740","6,557,940,300","5,505,025,660","4,093,980,880","3,529,679,267","3,328,729,730","3,219,088,450","3,214,961,577","3,179,930,150","2,321,749,291","2,086,581,530","1,481,130,300","1,282,906,400","943,347,642","822,329,613","421,162,923","159,375,000","932,837,500"
PeRatio,,"8.774","16.152","32.012",,,"8.871","18.95","18.313","20.533","21.605","20.105","16.511","16.366","15.914","18.205","21.913","24.253","16.437","21.291","16.134","16.061","15.527","24.941","17.5","4.43","32.933"
ForwardPeRatio,"8.525","6.549","8.124","15.723","14.389","8.104","8.013","15.456","14.556","15.576","19.121","16.529","13.889","14.306","14.43",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.262","1.292","1.085","1.032","1.096",,,,,,,,,,,,
PsRatio,"0.546","0.381","0.646","1.268","0.581","0.64","0.844","1.473","2.007","2.541","2.817","2.613","2.19","2.251","2.301","2.458","3.009","3.706","0.822","3.103","2.558","2.456","2.292","2.15","1.607","0.489","2.584"
PbRatio,"1.549","0.807","1.435","2.781","2.61","1.583","0.961","1.717","2.342","2.879","2.535","2.418","1.954","2.12","2.229","2.689","3.222","3.441","2.903","3.012","2.527","2.287","1.85","1.768","1.613","0.478","4.59"
EnterprisesValueRevenueRatio,"0.796","0.678","0.996","1.618","1.005","1.155","1.34","2.005","2.575","2.979","2.784","2.675","2.254","2.275","2.375","2.499","3.01","3.465","2.958","3.082","2.39","2.328","2.027","2.319","1.774","0.702","5.032"
EnterprisesValueEBITDARatio,"69.271","6.939","10.377","14.55","24.153","20.929","8.276","11.233","11.942","13.078","12.092","11.697","9.696","9.414","9.898","10.475","12.45","13.738","11.388","12.415","8.945","8.83","7.98","10.295","10.69","2.796","16.195"
