name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,008,673,050","1,175,487,527","1,116,929,885","4,516,918,418"
EnterpriseValue,"782,862,050","963,575,527","981,246,885","4,336,270,418"
PeRatio,"108.745","77.222","39.588",
ForwardPeRatio,"69.93","63.291","58.14","114.943"
PsRatio,"1.959","2.32","2.519","11.82"
PbRatio,"2.5","3.321","3.833","20.643"
EnterprisesValueRevenueRatio,"1.427","1.766","2.004","11.379"
EnterprisesValueEBITDARatio,"59.062","37.287","19","502.348"
