name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"2,549,073,731","2,692,516,755","2,584,606,850","1,607,747,568","569,834,581","1,373,226,759","2,221,176,160","2,574,873,074","1,669,719,311","1,000,806,696","3,188,310,293","2,846,155,158","2,140,900,539","2,779,510,504","2,414,500,384","1,589,988,827","984,169,751","1,325,692,401","1,257,213,118","1,355,058,583","1,341,652,560","615,532,403","376,043,641","422,875,786","277,295,598"
EnterpriseValue,"2,840,080,731","2,869,442,755","2,747,582,850","1,961,168,568","1,213,839,581","2,101,143,759","2,635,612,160","3,134,507,074","2,421,862,311","1,933,853,696","3,948,291,293","3,614,011,158","2,923,230,539","3,179,723,504","2,797,398,384","2,009,216,827","1,198,849,751","1,480,086,401","1,364,611,118","1,428,816,583","1,441,078,560","761,761,403","578,293,641","629,864,786","466,257,598"
PeRatio,"4.138","3.809","6.451","10.194",,"3.329","6.127","5.427","11.816","3.888","9.545","10.577","9.487","9.436","9.844","14.457","11.154","11.892","11.393","16.174","18.593","13.122","10.897","48.158","45"
ForwardPeRatio,"4.751","3.997","3.498","5.056","16","10.02",,"9.294","12.063","4.619","9.042","10.834","8.576","9.158","9.225",,"7.174",,,,,,,,
PegRatio,,,,,,,,,,,"1.292","1.547","1.226","0.705","0.923",,"1.793",,,,,,,,
PsRatio,"0.986","1.024","1.186","1.099","0.403","0.682","1.163","0.905","0.857","0.431","1.4","1.299","1.052","1.554","1.499","1.291","0.855","1.292","1.364","1.749","2.088","1.151","0.747","0.965","0.8"
PbRatio,"1.39","1.473","1.774","1.373","0.547","1.025","1.784","2.239","1.636","0.954","3.206","3.596","3.035","4.593","5.297","4.971",,"4.179","5.559","11.07","24.311","49.019",,,
EnterprisesValueRevenueRatio,"1.107","1.118","1.135","1.242","0.914","1.071","1.316","1.745","1.254","0.851","1.716","1.639","1.437","1.725","1.737","1.632","1.037","1.432","1.41","1.704","2.206","1.404","1.114","1.319","1.283"
EnterprisesValueEBITDARatio,"2.994","3.025","2.874","4.02","5.278","2.759","3.831","5.115","3.427","2.924","4.902","5.262","5.029","5.567","5.598","5.885","4.584","5.825","5.462","6.224","10.943","7.498","6.759","10.917","10.602"
