name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
MarketCap,"1,026,548,332","938,266,063","1,278,764,340","1,207,976,500","1,228,484,880","915,941,200","495,319,616","434,940,379","309,869,010","266,926,660","247,338,100","227,690,100"
EnterpriseValue,"1,013,946,332","930,943,063","1,244,829,340","1,196,981,500","1,152,606,880","906,517,200","496,515,616","440,134,379","239,744,010","163,782,660","144,194,100","123,015,100"
PeRatio,,,,,,,,,,,,"35.357"
ForwardPeRatio,"20.877","20.161",,,,"106.383",,,,,,
PegRatio,"1.205",,,,,"1.068",,,,,,
PsRatio,"3.982","3.78","5.868","6.42","7.577","6.257","3.08","3.412","2.894","2.892","2.641","2.334"
PbRatio,"8.256","9.131","9.609","9.959","10.162","17.575","12.904","9.706","4.53","3.177","2.711","2.496"
EnterprisesValueRevenueRatio,"3.995","3.732","5.68","6.188","7.157","6.419","3.211","3.355","2.241","1.747","1.764","1.207"
EnterprisesValueEBITDARatio,"-67.202","-52.551","-389.862","-181.224","-1,116.867","-106.15","-42.231","-14.436","-8.942","-10.873","-8.66","31.143"
