name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"2,821,222,342","2,244,171,763","1,913,844,830","1,694,327,590","1,318,683,200","1,752,904,480","1,167,992,320","1,258,120,243","1,203,434,675","604,429,531","752,451,128","1,007,957,862"
EnterpriseValue,"5,172,030,342","4,535,733,763","4,008,930,830","3,675,087,590","3,289,837,200","3,596,211,480","2,895,925,320","2,009,197,243","1,947,365,675","1,316,736,531","1,262,125,128","1,398,256,862"
PeRatio,"136.95","152.2",,,,"302.333","63.521","118.143",,"37.065","31.302","129.231"
ForwardPeRatio,"44.843",,,"47.393","40.161","294.118",,"31.153","31.153","13.477",,
PsRatio,"3.259","2.799","2.825","2.683","1.914","2.534","2.559","3.57","3.591","2.028","3.209","7.314"
PbRatio,"15.412","9.9","4.654","2.676","1.5","1.024","0.657","1.559","1.565","0.679","0.895","1.423"
EnterprisesValueRevenueRatio,"6.112","5.36","5.69","5.809","4.927","5.149","4.956","7.262","7.378","4.867","5.698","9.144"
EnterprisesValueEBITDARatio,"10.65","9.339","9.873","9.678","-14.57","8.993","10.378","-20.857","15.211","-26.154","11.607","18.217"
