name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"3,037,134,767","2,758,481,380","3,098,963,392","3,571,183,938","4,721,770,234","4,649,100,288","4,097,665,264","3,482,344,096","2,475,655,887","3,324,539,865","2,806,684,541","3,239,915,143","2,376,764,241","3,325,627,484"
PeRatio,"10.748","6.679","6.24","30.693","11.816","15.69",,,,,,,,
PsRatio,"1.821","1.753","1.971","2.575","2.957","2.867",,,,,,,,
PbRatio,"1.144","1.114","1.265","1.659","1.914","2.061",,,,,,,,
