name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"3,002,346,640","3,445,345,515","3,282,056,044","6,310,965,886","2,568,691,005","2,005,739,210","1,499,065,078","1,370,796,932","936,226,526","394,259,814"
EnterpriseValue,"6,960,417,640","7,599,221,515","6,985,180,044","8,612,803,886","4,536,862,005","3,737,881,210","2,885,761,078","2,428,977,932","1,647,374,526","883,454,814"
PeRatio,"25.365","38.398","39.261","75.217","73.531",,"155.647","181.733","61.306","180.532"
ForwardPeRatio,"55.866","64.103","36.364",,,,,,,
PsRatio,"6.388","6.496","4.943","15.204","5.513","5.135","4.25","5.916","9.037","3.223"
PbRatio,"2.776","3.088","2.203","4.539","3.686","2.876","1.927","2.42","2.147","1.677"
EnterprisesValueRevenueRatio,"8.112","8.856","8.714","14.706","10.497","9.636","8.721","9.059","8.276","6.597"
EnterprisesValueEBITDARatio,"11.106","12.125","13.125","22.725","17.388","16.326","15.267","15.537","15.778","13.302"
