name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"94,143,078,986","98,174,671,231","54,480,545,864","94,718,292,918","45,623,633,924","38,064,788,298","19,770,374,462","21,118,025,497","17,392,711,420","18,258,922,736","20,149,988,844","18,036,656,788","8,673,564,893","6,856,927,007","5,887,702,111","4,197,609,808","1,782,680,100","5,749,964,871"
EnterpriseValue,,,,,,,"43,896,952,845","26,503,104,582","21,841,935,907","24,308,091,508","23,949,917,562","25,936,123,685","9,334,771,480","9,682,926,454","10,626,041,167","1,581,074,958","-307,187,352","8,287,413,469"
PeRatio,"67.918","54.778","21.017","17.773","56.851","24.216","10.919","13.861","21.624","17.302","12.347","27.876","38.024",,,,,"3.542"
ForwardPeRatio,"24.272","22.779","13.369","27.855","22.523","18.149","9.407","10.707","10.03","8.271","9.488","12.438","9.634","8.217","9.597","13.369","17.483",
PegRatio,"1.769","4.051","1.167","1.778",,,,,"2.274",,,"0.722","1.007","0.587","0.655","0.955","1.248",
PsRatio,"13.474","13.262","5.551","6.079","10.903","9.03","2.891","6.708","11.186","3.537","2.975","4.193","2.219","2.387","1.598","1.968","7.571","0.677"
PbRatio,"13.81","13.913","7.263","10.461","7.383","5.669","2.829","3.206","2.762","2.802","3.006","3.18","1.587","1.659","1.349","1.242","0.508","1.36"
EnterprisesValueRevenueRatio,"8.895",,,,,,"7.573","4.587","5.067","5.791","3.67","4.58","2.466","3.307","3.178","0.816","0.295","0.982"
