name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"2,416,699,180","2,481,835,943","1,711,207,304","1,489,977,385","1,300,550,835","1,513,717,465","1,270,162,410","1,097,594,852","1,014,260,350"
EnterpriseValue,"2,964,406,180","3,037,142,943","2,150,207,304","2,073,977,385","1,797,550,835","1,892,717,465","1,814,162,410","1,544,594,852","1,116,260,350"
PeRatio,"20.272",,"107.331",,,,,,
ForwardPeRatio,,,"322.581",,,,,,
PsRatio,"3.754","3.177","2.675","3.407","8.469","3.802","3.502","2.862","3.915"
PbRatio,"4.502","4.335","5.043","4.945","3.858","3.55","3.042","3.189","2.395"
EnterprisesValueRevenueRatio,"4.627","4.741","3.653","3.651","10.099","3.976","4.104","4.002","4.261"
EnterprisesValueEBITDARatio,"-144.57","-148.117","30.822","22.301","-85.598","315.453","18.512","77.23","-24.267"
