name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"6,878,730,244","6,861,713,252","5,692,144,769","2,428,606,044","744,647,210"
EnterpriseValue,"7,096,165,244","7,152,500,252","5,535,131,769","3,040,770,044","1,511,501,210"
PeRatio,"7.061","6.964","2.966","2.879",
PsRatio,"1.849","1.835","1.154","1.78","0.635"
PbRatio,"1.355","1.389","1.269","2.685",
EnterprisesValueRevenueRatio,"1.821","1.836","1.518","1.925","1.395"
EnterprisesValueEBITDARatio,"3.609","3.638","3.105","8.064","-0.425"
