name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018
MarketCap,"26,151,465,949","29,134,353,886","14,974,689,787","27,322,384,679","22,275,033,795","7,951,616,671","3,351,427,882","360,645,089"
EnterpriseValue,"25,320,046,949","28,394,788,886","14,372,105,787","26,703,552,679","22,297,199,795","7,765,663,671","3,042,948,882","72,090,089"
ForwardPeRatio,"147.059","120.482","312.5",,,,,
PegRatio,,"1.464",,,,,,
PsRatio,"15.201","17.811","12.248","32.761","39.552","23.565","21.932","9.833"
PbRatio,"24.464","30.112","21.884","41.216","1,032.319","42.98","25.436","6.432"
EnterprisesValueRevenueRatio,"15.044","16.871","11.193","30.561","37.768","18.414","11.396","0.434"
EnterprisesValueEBITDARatio,"-207.535","-232.737","-48.839","-99.969","-122.476","-57.345","-35.282","-0.913"
