name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"19,611,490,000","13,183,440,000","12,401,275,763","26,680,318,882"
EnterpriseValue,"14,285,490,000","9,163,440,000","7,961,275,763","23,972,318,882"
ForwardPeRatio,"73.529",,,
PsRatio,"7.189","5.915","11.777","35.779"
PbRatio,"3.084","2.108","1.806",
EnterprisesValueRevenueRatio,"5.319","4.15","7.561","30.46"
EnterprisesValueEBITDARatio,"117.094","-41.277","-5.61","-15.918"
