name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"2,759,071,000","2,838,483,459","2,348,258,623","2,781,169,238","2,012,127,290","2,301,835,378","1,868,222,204","1,102,665,027","1,437,145,757","699,038,268","1,250,220,189","1,281,756,973","944,558,429","712,815,734","146,995,898","212,849,196","1,030,571,523","674,360,784","793,414,702","1,033,187,269","2,560,267,982","1,625,635,147","902,976,390","757,303,901","624,273,302","582,287,087","890,134,295","507,429,830","392,907,761","347,656,119","175,475,719","166,657,325","66,570,203","25,933,917","24,011,705","36,500,128","34,099,957"
PeRatio,"9.643","9.97","8.26","11.58","23.641","9.991","15.357","17","16.949","2.031","15.865",,"32.714",,,,"14.853","22.781",,"6.646","19.015","13.634","11.244","10.796","7.557","10.48","17.35","64.654","63.913","46.602","69.985","79.129","90.827","72.284",,"91.89",
ForwardPeRatio,,,,,,,,,,,,"20.964","23.697",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"4.197","4.739",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.257","3.275","2.861","3.609","3.131","3.751","3.483","2.158","2.756","1.358","2.444","2.705","2.083","0.173","0.135","0.322","1.713","1.261","1.668","3.558","5.805","4.047","2.775","3.262","2.682","2.976","4.005","2.608","2.27","2.215","1.686","1.601","0.769","0.321","0.333",,
PbRatio,"1.842","2.137","1.837","1.286","0.919","1.063","0.988","0.607","0.815","0.42","0.971","1.107","0.664","1.287","0.202","0.317","1.033","0.774","1.176","1.375","3.805","3.013","2.062","2.265","2.706","2.842","3.292","2.146","2.056","2.191","1.558","1.796","0.751","0.35","0.373",,
