name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997
MarketCap,"12,963,850,844","13,805,765,121","9,262,363,299","12,385,967,428","17,713,742,762","7,273,391,530","6,513,660,912","5,998,365,584","5,169,031,563","2,574,808,639","2,184,173,332","2,424,440,590","1,069,907,877","1,282,577,400","3,248,406,490","2,862,295,643","1,835,358,982","4,558,225,406","5,071,822,161","3,811,055,671","2,914,815,706","2,191,979,732","1,427,469,319","2,260,958,116","993,910,817","1,363,356,300","257,737,346","158,893,993","162,657,166"
EnterpriseValue,"11,695,685,844","12,470,830,121","8,299,223,299","11,062,603,428","16,360,156,762","6,650,393,530","5,929,172,912","5,433,477,584","4,655,453,563","2,069,726,639","1,667,560,332","2,044,575,590","747,908,877","759,244,400","2,770,475,490","2,542,351,643","1,436,392,982","4,159,259,406","4,715,968,161","3,580,116,671","2,731,201,706","2,048,363,732","1,350,452,319","2,285,937,116","988,419,817","1,323,854,300","243,437,346","95,493,993","145,357,166"
PeRatio,"19.275","29.111","22.331","16.617","19.069","26.337","26.581","29.151","28.712",,"16.859","87.588",,"30","25.181","45.389","17.424","20.683","23.685","21.62","19.821","17.011","15.127","4.739","3.152","4.767","1.798","1.015","0.676"
ForwardPeRatio,"16.978","21.692","19.96","15.625","23.981","19.841","18.762","21.787","23.419","15.456","21.231","20.833","14.881","13.245","14.184",,,,,,,,,,,,,,
PegRatio,"4.043","1.595",,,,,"2.084","2.725",,,"4.842","4.759","3.398","1.456","0.996",,,,,,,,,,,,,,
PsRatio,"3.004","3.357","1.998","2.187","4.039","2.511","2.413","2.487","2.459","1.236","1.021","1.137","0.52","0.595","1.372","1.49","0.851","2.017","2.641","2.2","2.034","1.81","1.392","0.372","1.294","0.233","0.029","0.04","0.682"
PbRatio,"6.198","6.279","4.096","5.149","8.368","5.521","5.764","6.002","6.458","3.506","2.428","3.17","1.467","1.065","2.696","2.863","1.84","4.748","6.13","5.562","5.54","4.796","3.905","7.636","4.506","7.576","1.844","1.197","1.456"
EnterprisesValueRevenueRatio,"2.616","2.936","1.726","1.912","3.697","2.3","2.151","2.186","2.174","0.968","0.78","0.97","0.343","0.326","1.173","1.293","0.65","1.755","2.335","1.993","1.842","1.615","1.227","2.492","1.336","2.15","0.543","0.245","0.351"
EnterprisesValueEBITDARatio,"15.515","20.149","12.3","10.442","16.456","18.356","17.538","19.66","21.329","36.641","8.807","21.01","5.992","5.339","12.343","16.832","7.876","12.382","17.631","15.337","13.386","11.575","8.744","8.161","12.48","21.708","6.389","3.226","4.445"
