name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"4,948,647,027","5,087,867,361","5,602,137,041","4,819,607,849","2,856,914,701","2,374,506,839","1,800,786,687","2,048,458,480","1,690,103,722","1,486,788,649","944,715,957","888,595,694","853,401,230","696,848,742","632,327,402","526,913,974","247,224,514","663,027,307","591,500,697"
EnterpriseValue,"4,928,768,027","5,086,084,361","5,681,340,041","4,812,991,849","2,830,055,701","2,438,806,839","1,859,381,687","1,844,574,480","1,521,543,722","1,373,733,649","778,598,957","752,710,694","748,591,230","621,201,742","518,681,402","390,970,974","135,196,855","560,949,371","572,144,768"
PeRatio,"27.136","29.493","41.224","41.841","37.502","47.903","42.78","28.602","28.497","34.562","23.727","21.084","21.032","20.523","24.409","33.611","22.553","24.817","39.698"
ForwardPeRatio,"18.762","19.048","25.575","29.155","22.624","20.79","17.575","21.186","19.418","19.841",,"15.361","16.34","14.514","24.753",,,,
PegRatio,"1.252","1.27","1.422","2.245","2.264","1.733","1.464","1.513","1.386","1.322",,"1.098","0.817","0.785","1.262",,,,
PsRatio,"3.078","3.271","4.305","4.622","3.051","2.485","2.191","2.845","2.576","2.559","1.979","1.976","1.985","2.118","2.583","2.796","1.378","3.745","3.961"
PbRatio,"5.564","5.943","7.992","7.036","4.024","3.666","3.136","3.431","3.274","3.323","2.309","2.47","2.477","2.415","2.544","2.562","1.443","3.811","12.049"
EnterprisesValueRevenueRatio,"3.023","3.119","4.023","4.289","2.953","2.46","2.105","2.42","2.218","2.186","1.559","1.573","1.69","1.723","2.052","2.047","0.744","3.118","4.699"
EnterprisesValueEBITDARatio,"15.316","15.805","20.554","20.964","13.861","13.838","15.986","14.65","12.7","12.652","11.791","8.321","9.035","9.659","12.245","10.919","5.041","17.515","21.923"
