name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
MarketCap,"665,975,028","625,182,846","1,064,056,265","833,312,719","784,825,797","516,698,702","432,019,557","313,734,623","491,089,128","626,524,650"
EnterpriseValue,"609,530,028","572,613,846","942,276,265","732,283,719","643,730,797","412,951,702","328,272,557","184,040,100","331,702,105","650,410,778"
PeRatio,"43.325"
PsRatio,"193.334","375.652","1,117.821","765.023","284.373","73.198","73.749","70.249","138.886","191.91"
PbRatio,"3.866","3.931","5.439","3.802","3.075","2.753","2.061","1.304","1.835","2.899"
EnterprisesValueRevenueRatio,"172.232","298.392","869.259","795.096","411.593","63.541","51.656","38.446","93.595","205.048"
EnterprisesValueEBITDARatio,"-11.634","-10.717","-20.264","-15.491","-19.076","-13.992","-11.633","-6.044","-15.596","-46.302"
